"","seq_orgao","seq_orgao_pai","latitude","longitude","placeId"
"35028","81051","2170.0",-13.0081,-38.4701,"ChIJv4DvuVgbFgcR4nnEI2noQvc"
"35029","81052","2170.0",-13.009,-38.5079,"ChIJx8mfD2cDFgcR38uvOzMnoS0"
"35030","81053","2170.0",-12.8408,-38.4662,"ChIJD_EzrBUSFgcRKKEE4qDgBpw"
"35031","81054","2170.0",-12.928,-38.4321,"ChIJxVkuL5AQFgcRWLX-15jLKgY"
"35032","81055","2170.0",-12.9162,-38.4446,"ChIJ0QnBqCUQFgcReWU5vnb-KrI"
"35033","81056","2170.0",-12.8561,-38.4757,"ChIJwZb4108FFgcRZYYs4uojpUY"
"35034","81058","2170.0",-12.9485,-38.4134,"ChIJRaWq1ggaFgcRshIk57_Bnm4"
"35035","81059","2170.0",-12.8957,-38.4888,"ChIJV8LRItQPFgcR9xEQa_FFyfM"
"35036","8106","902.0",-12.3899,-54.9346,"EjhSLiBNaWx0b24gUmVpcywgOTQ1LCBGZWxpeiBOYXRhbCAtIE1ULCA3ODg4NS0wMDAsIEJyYXppbCIbEhkKFAoSCeeiJF6ThwmTEUcOHSmxkTNmELEH"
"35037","81060","2170.0",-12.9458,-38.4829,"ChIJqffjjbQaFgcRjM4FR1N1a_Q"
"35038","81061","2170.0",-12.9183,-38.4991,"ChIJHUO22PEPFgcRxEQu76XZ5O4"
"35039","81062","2170.0",-13.0133,-38.4829,"ChIJBawu5awcFgcR3x-tTI91tIU"
"35040","81063","2170.0",-12.9349,-38.4803,"ChIJDyx5wqsaFgcRaI69sGvi0FI"
"35041","81064","2170.0",-12.9142,-38.3596,"ChIJuWF0HAAXFgcREOriRPpUqxQ"
"35042","81065","2170.0",-12.9329,-38.4463,"ChIJSTjhjn4QFgcRb0rHPo0jZR8"
"35043","81066","2170.0",-12.9307,-38.4904,"ChIJYyFsdFYFFgcRiXlctyDuQHE"
"35044","81068","78768.0",-20.314,-40.2924,"ChIJ-9EypcgXuAARLLNT7kgKecQ"
"35045","81069","78768.0",-20.314,-40.2924,"ChIJ-9EypcgXuAARLLNT7kgKecQ"
"35046","8107","1022.0",-9.9459,-54.9179,"ChIJvUc2HSAtB5MRcflMG4yitgg"
"35047","81070","78768.0",-20.314,-40.2924,"ChIJ-9EypcgXuAARLLNT7kgKecQ"
"35048","81071","78768.0",-20.314,-40.2924,"ChIJ-9EypcgXuAARLLNT7kgKecQ"
"35049","81072","78768.0",-20.314,-40.2924,"ChIJ-9EypcgXuAARLLNT7kgKecQ"
"35050","81073","78768.0",-20.314,-40.2924,"ChIJ-9EypcgXuAARLLNT7kgKecQ"
"35051","81074","78768.0",-20.314,-40.2924,"ChIJ-9EypcgXuAARLLNT7kgKecQ"
"35052","81075","78768.0",-20.314,-40.2924,"ChIJ-9EypcgXuAARLLNT7kgKecQ"
"35053","81076","78768.0",-20.314,-40.2924,"ChIJ-9EypcgXuAARLLNT7kgKecQ"
"35054","81077","78768.0",-20.314,-40.2924,"ChIJ-9EypcgXuAARLLNT7kgKecQ"
"35055","81078","78768.0",-20.314,-40.2924,"ChIJ-9EypcgXuAARLLNT7kgKecQ"
"35056","81079","78768.0",-20.314,-40.2924,"ChIJ-9EypcgXuAARLLNT7kgKecQ"
"35057","8108","1034.0",-16.3464,-53.758,"ChIJCUcY5pc_epMR6_ICdeu02g0"
"35058","81080","78768.0",-20.3202,-40.3384,"ChIJK3eZmLo9uAARvdewdbKDOsk"
"35059","81081","314.0",-12.1511,-44.9912,"ChIJGwSW16KKXwcRe9EyBP-pv-k"
"35060","81082","314.0",-12.1499,-44.9934,"ChIJkehfpKOKXwcRTVXLPFiGmHY"
"35061","81083","314.0",-12.1331,-45.0074,"EjhSLiBEb20gUGVkcm8gSUksIDYzIC0gU8OjbyBQZWRybywgQmFycmVpcmFzIC0gQkEsIEJyYXppbCIaEhgKFAoSCb0ZeW1XtUqTEZMxsotZ8CmAED8"
"35062","81084","13615.0",-10.717,-43.6312,"ChIJXdXSjFB3ZAcRMIar2wLmmZc"
"35063","81085","428.0",-14.2042,-41.6752,"ChIJZ0OA1vtLRAcRMG7PB_FaXJo"
"35064","81086","461.0",-12.6029,-38.9652,"ChIJ-eoW0hHHFQcRV8KDxRKWdFU"
"35065","81087","493.0",-12.7066,-38.3145,"ChIJMVUtdXZCFgcRuvioCiChjb4"
"35066","81088","493.0",-12.6874,-38.3344,"ChIJiRg-3cppFgcR3VrSEBm_4VA"
"35067","81089","493.0",-12.7071,-38.3178,"ChIJuRi80dhpFgcRyRGZqCNh1PI"
"35068","8109","1242.0",-11.0078,-55.2423,"ChIJhQ3BpN3uB5MRS5YUP86FTzc"
"35069","81090","492.0",-15.4237,-39.4961,"EkZSLiBFdmVyYWxkbyBGaWd1ZWlyZWRvIGRvcyBBbmpvcywgMTgyLCBDYW1hY2FuIC0gQkEsIDQ1ODgwLTAwMCwgQnJhemlsIhsSGQoUChIJq4PTSFCPNwcR8HVurZLpFRIQtgE"
"35070","81091","548.0",-12.672,-38.5401,"ChIJZ1Qg-BpxFgcRJHvQMAc5tRo"
"35071","81092","684.0",-10.5936,-38.3852,"ChIJy6HYL2YZDgcRgXJFX1qZuXk"
"35072","81093","755.0",-13.3412,-44.6372,"ChIJKbM54AjqWAcRMrDvn1gjq9Q"
"35073","81094","494.0",-13.944,-39.105,"ChIJARNrHqLDPgcR2Eece3jeIV0"
"35074","81095","785.0",-12.6716,-39.108,"EkVSLiBKb3PDqSBkYSBSb2NoYSBQYXNzb3MsIDIwOCwgQ3J1eiBkYXMgQWxtYXMgLSBCQSwgNDQzODAtMDAwLCBCcmF6aWwiGxIZChQKEgl9o2z4KZYVBxHuhtOdhchMIxDQAQ"
"35075","81096","13204.0",-1.4558,-48.4902,"ChIJ4Wx1hK9hpJIRNUyGFQJUDVc"
"35076","81097","13204.0",-1.4557,-48.4902,"ChIJX26Y9WlmpJIRzImxai3bNuM"
"35077","81098","13204.0",-1.4328,-48.4617,"ChIJAe2MmQuMpJIRF6yWZLxf4wI"
"35078","81099","13204.0",-1.4558,-48.4902,"ChIJ4Wx1hK9hpJIRNUyGFQJUDVc"
"35079","811","13637.0",-8.0862,-37.6403,"ChIJ8ylEoqq4pwcR_jqUlzNjIGg"
"35080","8110","1247.0",-17.2102,-54.1452,"ChIJh7nyK2hXeZMRfbA4rOhU9c8"
"35081","81100","13204.0",-1.4523,-48.4666,"ChIJIzrofDCMpJIRbh9vmG4E4j8"
"35082","81101","13204.0",-1.4405,-48.4872,"ChIJp_9sAaWOpJIRlPNSqeyMaNQ"
"35083","81102","13203.0",-3.7375,-38.4949,"ChIJi6e22odIxwcRAepn26Kj7j8"
"35084","81103","881.0",-10.5033,-39.0101,"ChIJiXX1temMDQcRuow7NKsVGKo"
"35085","81104","883.0",-16.3763,-39.5834,"EklBdi4gSm9hbmEgQW5nw6lsaWNhLCAyNjUgLSA1IC0gQ2VudHJvLCBFdW7DoXBvbGlzIC0gQkEsIDQ1ODIwLTMzMSwgQnJhemlsIiIaIAobEhkKFAoSCdW7vhXEbTYHEVIDrIQVcPAuEIkCEgE1"
"35086","81105","898.0",-12.25,-38.9549,"ChIJo_zTZYY3FAcRUjb0GOEVcCA"
"35087","81106","947.0",-13.7459,-39.4892,"EjJSLiBNYXJpYSBDYXJpYmUsIDI5LCBHYW5kdSAtIEJBLCA0NTQ1MC0wMDAsIEJyYXppbCIaEhgKFAoSCZ2y4-xXFz8HEXG-w0pviySVEB0"
"35088","81107","1100.0",-14.7984,-39.0362,"ChIJhafriV0KOQcRzU16I5Bzpp4"
"35089","81108","1100.0",-14.7927,-39.0482,"ChIJA3TyF1wKOQcR0ePT5NiW-l8"
"35090","81109","1100.0",-14.788,-39.0343,"ChIJOcMJNlcKOQcRSTVPVHfb96Q"
"35091","8111","1316.0",-15.3343,-58.8798,"EjNBdi4gUnVpIEJhcmJvc2EsIDg1MCwgSmF1cnUgLSBNVCwgNzgyNTUtMDAwLCBCcmF6aWwiGxIZChQKEgmhadWcgTyXkxH0ukVEh5o4gBDSBg"
"35092","81110","1100.0",-14.7893,-39.0339,"ChIJTUiv4lkKOQcRenaWl0ryeLY"
"35093","81111","1144.0",-11.3013,-41.8553,"Ej5QcmHDp2EgQ2zDqXJpc3RvbiBBbmRyYWRlLCAxMDAsIElyZWPDqiAtIEJBLCA0NDkwMC0wMDAsIEJyYXppbCIaEhgKFAoSCZejOUO61G4HERD8GKyNayyfEGQ"
"35094","81112","1144.0",-11.3013,-41.8553,"Ej5QcmHDp2EgQ2zDqXJpc3RvbiBBbmRyYWRlLCAxMDAsIElyZWPDqiAtIEJBLCA0NDkwMC0wMDAsIEJyYXppbCIaEhgKFAoSCZejOUO61G4HERD8GKyNayyfEGQ"
"35095","81113","1144.0",-11.3016,-41.8545,"ChIJP9J670fVbgcRKr83bNM1WYM"
"35096","81114","1158.0",-14.7998,-39.2892,"ChIJE3QBNvuqOQcRkL3t0SfwmcA"
"35097","81115","1160.0",-14.2792,-38.9927,"EjpQcmHDp2EgU2FudG9zIER1bW9udCwgNjAsIEl0YWNhcsOpIC0gQkEsIDQ1NTMwLTAwMCwgQnJhemlsIhoSGAoUChIJzcKA-fk1OQcRq_uHIBvg3r4QPA"
"35098","81116","296.0",-10.717,-43.6312,"ChIJXdXSjFB3ZAcRMIar2wLmmZc"
"35099","81117","2324.0",-12.435,-38.9508,"ChIJB2nL1V_KFQcRna3ZuNKrKv0"
"35100","81118","1190.0",-15.2434,-40.6243,"ChIJu9r8TlB9SAcRFlOrMFzDgPk"
"35101","81119","151.0",-13.0628,-41.1104,"ChIJkzW7nIuVQQcR2Q8v2r509c8"
"35102","8112","1360.0",-16.053,-54.8917,"ChIJwSDD0bSEd5MROiOJPchi4uM"
"35103","81120","1201.0",-12.9548,-38.6189,"ChIJpelnRRwHFgcRsVqt6gALhBU"
"35104","81121","883.0",-15.968,-39.5304,"EkJSLiBKZXN1w61ubyBkZSBBbG1laWRhIENvc3RhLCAyMDIsIEl0YXBlYmkgLSBCQSwgNDU4NTUtMDAwLCBCcmF6aWwiGxIZChQKEgmPnMbJ30w2BxHO1BWYnoYHRBDKAQ"
"35105","81122","1210.0",-15.2448,-40.2479,"ChIJwTubzpILSAcRKMeQ1ZpCDQQ"
"35106","81123","13200.0",-30.0487,-51.2274,"ElZBdi4gUHJhaWEgZGUgQmVsYXMsIDExMDAgLSAxMDAyIC0gUHJhaWEgZGUgQmVsYXMsIFBvcnRvIEFsZWdyZSAtIFJTLCA5MDExMC05MDMsIEJyYXppbCIgGh4KFgoUChIJt0iTOvp4GZURJucxFfzdsQYSBDEwMDI"
"35107","81124","1281.0",-13.5344,-40.1506,"ChIJP33Vb4WPQAcR-mdYWElXN7A"
"35108","81125","1281.0",-13.5263,-39.9689,"ChIJd2hpg5x9PwcR1KXqqfwaZso"
"35109","81126","1318.0",-13.8722,-40.0731,"ChIJffx3dzevQAcRMjqd36GLg-0"
"35110","81127","1318.0",-13.8695,-40.0842,"ChIJKf367xOvQAcROqcrbcXDgcI"
"35111","81128","1687.0",-19.8773,-44.9965,"ChIJRdIJoABWpwARYjBsZAtwl_E"
"35112","81129","1687.0",-19.8773,-44.9965,"ChIJRdIJoABWpwARYjBsZAtwl_E"
"35113","8113","1486.0",-11.0839,-54.5217,"ChIJ37t4N06dCJMRCvAl-tUP1eY"
"35114","81130","1687.0",-19.8773,-44.9965,"ChIJRdIJoABWpwARYjBsZAtwl_E"
"35115","81131","1687.0",-19.8773,-44.9965,"ChIJRdIJoABWpwARYjBsZAtwl_E"
"35116","81132","12566.0",-19.7608,-44.3137,"ChIJJUCN_CXwpgAREFwjbilqDNM"
"35117","81133","12566.0",-19.7608,-44.3137,"ChIJJUCN_CXwpgAREFwjbilqDNM"
"35118","81134","1346.0",-9.4524,-40.4857,"ChIJ8Xi-dx5ycwcR2Wr6avoYfTs"
"35119","81135","1389.0",-12.891,-38.3155,"ChIJyfLQgA8-FgcROAptswToYGw"
"35120","81136","1389.0",-12.8833,-38.3139,"ChIJgYlRhwA-FgcRrrDHPdk2LrA"
"35121","81137","1389.0",-12.8812,-38.317,"ChIJv9bJ0-IVFgcRr3HTBZzf6kk"
"35122","81138","2754.0",-13.6421,-41.8412,"ChIJK1Kd8aqAQwcRVGIore6_JC8"
"35123","8114","1524.0",-10.1794,-54.9346,"ChIJCyXeSA0vB5MRgOGrdRajRUw"
"35124","81140","2030.0",-14.6622,-41.491,"ChIJ7URnZsC_RQcRWtOYQs2ZcFE"
"35125","81141","1160.0",-14.2784,-38.9955,"ChIJZTD0Xvo1OQcRa1Gp8rzvoUs"
"35126","81142","1512.0",-12.5316,-38.2998,"ChIJL04M8EFfFgcRnSPfrsZ2J2c"
"35127","81143","1640.0",-13.0374,-39.0047,"ChIJL6K8GMshPgcRl8DPLYlxy88"
"35128","81144","1716.0",-11.3609,-38.3248,"Ej9QcmHDp2EgUXVhdG9yemUgZGUgQWdvc3RvLCA0NCwgT2xpbmRpbmEgLSBCQSwgNDg0NzAtMDAwLCBCcmF6aWwiGhIYChQKEgmVPcYPu3QRBxHYLJbsnvjwcRAs"
"35129","81145","1795.0",-13.4449,-42.2426,"ChIJ_YG7CntdQwcRkWFQyd5Qf4w"
"35130","81146","1812.0",-10.6843,-37.8632,"ChIJk1EXbTDRDwcRcMx-k7vQi3E"
"35131","81147","2006.0",-16.4444,-39.0654,"ChIJ_4a8SqmWNgcRD-iVnFL5fWc"
"35132","81148","2680.0",-13.4475,-39.4206,"ChIJuTBTl0ipPwcRm9Msi4VMNFo"
"35133","81149","2184.0",-16.2825,-39.0236,"ChIJ8dR-enjpNgcRhE4xfDkibrs"
"35134","8115","1655.0",-14.7186,-56.3355,"ChIJsZySDPvwnpMRG6mtfbkNntc"
"35135","81150","2213.0",-13.3928,-44.1961,"ChIJW9cm1048WQcR5qLqh_YAV-o"
"35136","81151","2258.0",-12.9649,-39.2451,"ChIJC67_jxgqPgcRt3T_ZxR-9KA"
"35137","81152","2442.0",-12.4169,-41.7701,"ChIJS9jl-lHXaQcRALaksFLd0zU"
"35138","81153","2483.0",-12.7864,-38.399,"ChIJgS8Cg6lsFgcRBy9U7qSFVFE"
"35139","81154","2483.0",-12.7864,-38.4022,"ChIJky3QHmNrFgcR6nmJ1HiE-OY"
"35140","81155","2554.0",-17.5396,-39.7311,"ChIJUxFRDalGNQcR9WKy0zx_toM"
"35141","81156","2554.0",-17.54,-39.7354,"ChIJoRWiiwJENQcR85qG5AOUqEI"
"35142","81157","2554.0",-17.5563,-39.7268,"ChIJ-V72AplGNQcR6-ucqFdtC2Q"
"35143","81158","2554.0",-17.5512,-39.7237,"ChIJ27KLNqNGNQcR-HD-H7pt9iI"
"35144","81159","2554.0",-17.5511,-39.7346,"ChIJx72t4R9ENQcRmxMJBXMwEMg"
"35145","8116","1667.0",-10.6396,-55.7092,"ChIJT_IMPdQyqJMRH-dxNRfp34Q"
"35146","81160","1201.0",-12.9628,-38.6088,"ChIJ9eHT5kYHFgcR1FLevI-Ud54"
"35147","81161","2730.0",-14.8614,-40.8172,"ChIJW8MdfGc6RgcRcoBVYctTFwE"
"35148","81162","2730.0",-14.8503,-40.845,"ChIJfQFKq7M7RgcReM8J8UTPrMw"
"35149","81163","2730.0",-14.8887,-40.8058,"ChIJL-PRbJg6RgcRCIxtit8HqAo"
"35150","81164","2730.0",-14.8543,-40.836,"ChIJ9ULTZk06RgcRkFK2knz-Owc"
"35151","81165","12566.0",-19.9349,-43.9593,"ChIJ11MMtXOXpgARldFD81QUDtk"
"35152","81166","379.0",-19.7366,-45.2535,"ChIJq1GfPINAs5QRLG9SmYs6c7U"
"35153","81167","13208.0",-26.9964,-48.6398,"ChIJF67ejeK12JQRCoAUrdAa3YU"
"35154","81168","13628.0",-19.9349,-43.9593,"ChIJ11MMtXOXpgARldFD81QUDtk"
"35155","81169","13208.0",-27.5915,-48.6026,"ChIJsSkI_io2J5URFxS1bgPPuc0"
"35156","8117","1678.0",-9.9794,-57.4652,"ChIJy5MtqVc3rJMRcVjxxn-1z48"
"35157","81170","13208.0",-27.5986,-48.5187,"ChIJ1zLGsk45J5URRscEagtVvIE"
"35158","81172","512.0",-7.2158,-35.8819,"ChIJF3E2u1IerAcRNmlNkqbHKVk"
"35159","81174","512.0",-7.2088,-35.9174,"ChIJzfZ2CFIerAcRhHQxnLSzUeg"
"35160","81176","2049.0",-7.3685,-35.9027,"ChIJnUQjzW8CrAcRGagzciT67EE"
"35161","81179","512.0",-7.243,-35.9104,"ChIJh-enwfgfrAcRRctFswuf0kI"
"35162","8118","1690.0",-13.0335,-55.254,"ChIJ7QAmvxCoC5MR9uJQ8qMDpdE"
"35163","81180","78762.0",-9.6653,-35.7408,"ChIJq6raWIdPAQcRLML0DO4daZc"
"35164","81181","2657.0",-9.1588,-36.0259,"ChIJOa9Vzj8pBwcRuuJ_I43NAyQ"
"35165","81182","13652.0",-30.0423,-51.2292,"ChIJwVNnn_14GZURLVfKhR6xA_c"
"35166","81183","13652.0",-30.0424,-51.2291,"ChIJlSiQTgJ5GZURfKg9T3RynUM"
"35167","81184","13652.0",-30.0423,-51.2292,"ChIJwVNnn_14GZURLVfKhR6xA_c"
"35168","81185","2566.0",-5.0774,-42.825,"ChIJ4b21d1E5jgcRWVnwaCYQYjg"
"35169","81186","1792.0",-10.1734,-48.883,"ChIJTwSzjdZPI5MRuu0o1fYce7s"
"35170","81187","2137.0",-17.7942,-50.9589,"ChIJ3cIDvsLcYZMR7Ed4tSqjc_s"
"35171","81188","2137.0",-17.7942,-50.9589,"ChIJ3cIDvsLcYZMR7Ed4tSqjc_s"
"35172","81189","78763.0",-3.8184,-60.3692,"ChIJvTPZFsmya5IRpfbfkFOFna8"
"35173","8119","1705.0",-14.9132,-53.0226,"ChIJBefg8SLAcZMRJFREMSwnIX0"
"35174","81190","217.0",-22.8728,-42.3414,"ChIJ-6YPcGBplwARPMyE_X9my94"
"35175","81191","13198.0",-23.5492,-46.6534,"ChIJb8H-ZDZYzpQRYDoL_6v4SUM"
"35176","81192","13198.0",-23.5492,-46.6534,"ChIJb8H-ZDZYzpQRYDoL_6v4SUM"
"35177","81193","2170.0",-12.902,-38.4139,"ChIJlxZHVSYRFgcRRwVW8Kt-E9o"
"35178","81194","13628.0",-19.9167,-43.9345,"ChIJMyzPysqQpgARlznSOl55NVs"
"35179","81195","13628.0",-19.8365,-43.9445,"ChIJM6Grf6qapgARH6q69z6BwYE"
"35180","81196","13628.0",39.3088,16.3464,"ChIJCxVihNKQPxMRcSMmPSQdpJE"
"35181","81197","13628.0",-19.9205,-43.924,"ChIJLxqmMxmZpgARNVriSAwkVCg"
"35182","81198","13628.0",-19.8381,-44.0129,"ChIJ87rS-I6RpgAR71f-UCwWYbo"
"35183","81199","78778.0",-25.429,-49.2671,"ChIJ3bPNUVPj3JQRCejLuqVrL20"
"35184","812","13609.0",-9.3858,-37.999,"ChIJvSoYeJ8nCQcR1zhfbI2Ivbc"
"35185","8120","346.0",-19.9197,-43.9445,"ChIJPyPmbliXpgARcsPLzDd23ek"
"35186","81200","13252.0",-20.2976,-40.2958,"ChIJ6U43hV09uAARCdgOp35eWZc"
"35187","81201","13203.0",-3.7377,-38.4948,"ChIJ4YYztodIxwcR259yjY21Yl8"
"35188","81202","13628.0",-19.9269,-43.9291,"ChIJH_GdGeyZpgARI69NuzTb7RE"
"35189","81203","13628.0",-19.8318,-43.9761,"ChIJW4C5dTKQpgARTpdc_-AhsVw"
"35190","81204","13628.0",-19.9167,-43.9345,"ChIJMyzPysqQpgARlznSOl55NVs"
"35191","81205","13628.0",-19.923,-43.9408,"ChIJbwJVzOOZpgARHkEyQW_HvfQ"
"35192","81206","78763.0",-3.1086,-60.0094,"ChIJwy4BxU4FbJIRsKKA6w5n0wc"
"35193","81207","78763.0",-3.1086,-60.0094,"ChIJwy4BxU4FbJIRsKKA6w5n0wc"
"35194","81208","13211.0",-23.0972,-47.7145,"ChIJkbqVV4YNxpQRDorttQc4534"
"35195","81209","13211.0",-21.7848,-48.1786,"ChIJi1C37F_xuJQRhrBJ2jW-rr0"
"35196","8121","346.0",-19.922,-43.9508,"ChIJZWBRi1yXpgARaFIdQ_yEWVg"
"35197","81210","13211.0",-22.8842,-48.4442,"ChIJK1hO3Q4mx5QRm9H4aEHnj3k"
"35198","81211","13211.0",-22.8842,-48.4442,"ChIJK1hO3Q4mx5QRm9H4aEHnj3k"
"35199","81212","13203.0",-3.7377,-38.4948,"ChIJ4YYztodIxwcR259yjY21Yl8"
"35200","81213","13203.0",-3.7377,-38.4948,"ChIJ4YYztodIxwcR259yjY21Yl8"
"35201","81214","13211.0",-21.8744,-51.8443,"ChIJjZcmrM5kkZQRfWoz2a6KHEw"
"35202","81215","757.0",-19.0082,-57.6516,"ChIJZXWOeXagh5MRtuq6vaLE5wU"
"35203","81216","13205.0",-25.429,-49.2671,"ChIJ3bPNUVPj3JQRCejLuqVrL20"
"35204","81217","13201.0",-12.9712,-38.5002,"ChIJsWRW8dsEFgcR8XpT9R12Zek"
"35205","81218","13632.0",-15.5693,-56.0741,"ChIJPa2emQOxnZMRaIaau0l1aZs"
"35206","81219","133.0",-12.5797,-41.7007,"ChIJs6U8onwDFgcRBe2RtF9vkn4"
"35207","8122","1658.0",-14.4567,-56.7939,"ChIJMfQK0Ekun5MRTlfnUPGiKis"
"35208","81220","1047.0",-13.0017,-40.5322,"ChIJH39cdz02QAcRguCEqXVJsTE"
"35209","81221","13199.0",-19.7818,-43.9508,"ChIJa-Zuu1GPpgARTeF64vP0BI0"
"35210","81222","13199.0",-19.9167,-43.9345,"ChIJMyzPysqQpgARlznSOl55NVs"
"35211","81223","13632.0",-15.5813,-56.0242,"ChIJ8Rv_kJ26nZMRz4Nl1ede4sQ"
"35212","81224","13199.0",-19.9386,-43.938,"ChIJDfwADNqZpgARBzAHaSiJrTs"
"35213","81225","1098.0",-28.3862,-53.9185,"ChIJTYlWi2Yt_JQRDaf18wQIYJo"
"35214","81226","2499.0",-23.518,-47.4642,"ChIJ8WO1uB-LxZQRKh23qnhp7MU"
"35215","81227","36.0",-19.1574,-45.4448,"ChIJw5QwAXySspQR8e9DMNwsln4"
"35216","81228","534.0",-19.7007,-46.1719,"ChIJBe6n3TwrspQRyfekp46V8ZI"
"35217","81229","1683.0",-19.2263,-47.7243,"ChIJ6Uxj-m5qpZQRUpHeL2ZwQHU"
"35218","8123","346.0",-19.9764,-44.0148,"ChIJgX49hgq-pgAR6wZBM_u5cUg"
"35219","81230","1192.0",-22.2785,-44.8762,"ChIJlVhmGrsFngARcWkg7IxOw-w"
"35220","81231","822.0",-12.6081,-38.3099,"ChIJnefgZ49dFgcRlGSUqtAj1jI"
"35221","81232","59289.0",-23.4472,-46.9213,"ChIJ68MBEUgbz5QRbIt_KOggp7M"
"35222","81233","59289.0",-23.4472,-46.9213,"ChIJ68MBEUgbz5QRbIt_KOggp7M"
"35223","81234","59289.0",-23.4472,-46.9213,"ChIJ68MBEUgbz5QRbIt_KOggp7M"
"35224","81235","59289.0",-23.4472,-46.9213,"ChIJ68MBEUgbz5QRbIt_KOggp7M"
"35225","81236","1155.0",-16.0222,-49.8005,"ChIJUX86BHGRXZMR2NhLMqyjkRo"
"35226","81237","72.0",-15.7598,-48.263,"ChIJ87RCzIvHW5MRQ7JdJMszpFE"
"35227","81238","13624.0",-16.6869,-49.2648,"ChIJZwjYWL32XpMRjmfSIK0rae8"
"35228","81239","975.0",-16.6869,-49.2648,"ChIJZwjYWL32XpMRjmfSIK0rae8"
"35229","8124","1802.0",-9.6727,-56.4728,"ChIJw-9pSpq8q5MRl6zWvLP3yF8"
"35230","81240","1675.0",-22.783,-43.431,"ChIJb7Fo_OlmmQARamt3rDdczo4"
"35231","81241","1675.0",-22.7568,-43.4609,"ChIJ7ZNn6wtnmQARjmfGPZjPLzk"
"35232","81242","13216.0",-10.9472,-37.0731,"ChIJzSe-FUCwGgcRNjvskv00RIA"
"35233","81243","13216.0",-10.914,-37.049,"ChIJOx7ORHqzGgcR2VTduAKFdYQ"
"35234","81244","13197.0",-22.9089,-43.173,"EltBdi4gUHJlcy4gQW50w7RuaW8gQ2FybG9zLCAyNTEgLSA1wrogQU5EQVIgLSBDZW50cm8sIFJpbyBkZSBKYW5laXJvIC0gUkosIDIwMDIwLTAxMCwgQnJhemlsIiUaIwoWChQKEgnLXTuU34GZABEyJkVdCl6vdBIJNcK6IEFOREFS"
"35235","81245","13197.0",-22.9089,-43.173,"EltBdi4gUHJlcy4gQW50w7RuaW8gQ2FybG9zLCAyNTEgLSA1wrogQU5EQVIgLSBDZW50cm8sIFJpbyBkZSBKYW5laXJvIC0gUkosIDIwMDIwLTAxMCwgQnJhemlsIiUaIwoWChQKEgnLXTuU34GZABEyJkVdCl6vdBIJNcK6IEFOREFS"
"35236","81246","314.0",-12.1481,-44.9975,"EjtBdi4gQmVuZWRpdGEgU2lsdmVpcmEsIDIwMSAtIENlbnRybywgQmFycmVpcmFzIC0gQkEsIEJyYXppbCIbEhkKFAoSCQnblCahil8HEQaSrG3itOwREMkB"
"35237","81247","13211.0",-22.9099,-47.0626,"ChIJJWNL5x3GyJQRKsJ4IWo65Rc"
"35238","81248","13211.0",-20.899,-51.3797,"ChIJG_kVwJ7KkJQRDvhU9Re3icg"
"35239","81249","13211.0",-22.9099,-47.0626,"ChIJJWNL5x3GyJQRKsJ4IWo65Rc"
"35240","8125","346.0",-19.9217,-43.951,"ChIJT4NUi1yXpgARVvWMdW_NJTI"
"35241","81250","2008.0",-8.768,-63.9042,"ChIJo_Xu891cMpIRtHUFfP2Apz8"
"35242","81251","728.0",-11.2928,-41.9847,"ChIJWzcH8rPUaAcRW4f7gl-SKJE"
"35243","81252","546.0",-11.6834,-41.7672,"ChIJgQMWg_kZaQcR7bJuIay_IpA"
"35244","81253","546.0",-11.3826,-41.8287,"ChIJk5v4axssaQcRBo_WhN6v92A"
"35245","81254","1383.0",-11.3826,-41.8288,"EjVBdi4gTm92ZSBkZSBNYWlvLCAxMDUsIExhcMOjbyAtIEJBLCA0NDkwNS0wMDAsIEJyYXppbCIaEhgKFAoSCSm6LkMbLGkHEam1jxeKAzh_EGk"
"35246","81255","2637.0",-14.3088,-39.3225,"ChIJY6KQ8ADYOAcRpe7-21tTRKQ"
"35247","81256","151.0",-12.822,-41.0743,"ChIJYYHjbPLvQQcRdlptsAkZrS8"
"35248","81257","2252.0",-23.6785,-46.5378,"ChIJzdtf40JCzpQR31s5pGhmZRE"
"35249","81258","13642.0",-25.4298,-49.264,"ChIJq6ranWrk3JQR_yFzZOCxew4"
"35250","81259","2400.0",-23.5505,-46.6333,"ChIJ0WGkg4FEzpQRrlsz_whLqZs"
"35251","8126","1854.0",-16.6235,-54.4766,"ChIJq6qqNi29eZMR8HGWwDCn6sc"
"35252","81260","1389.0",-12.891,-38.3155,"ChIJvf_nYfg9FgcRazlwLpDTBEw"
"35253","81261","1963.0",-12.4172,-38.3184,"EjlUdi4gQW50b25pbyBEaWFzLCAxIC0gUy9OLCBQb2p1Y2EgLSBCQSwgNDgxMjAtMDAwLCBCcmF6aWwiIxohChoSGAoUChIJD-fQnrKMFgcRtWtpESH9jvQQARIDUy9O"
"35254","81262","2377.0",-2.4946,-44.2786,"EjhBdi4gUHJvZi4gQ2FybG9zIEN1bmhhIC0gQ2FsaGF1LCBTw6NvIEx1w61zIC0gTUEsIEJyYXppbCIuKiwKFAoSCRdaPK3VjfYHES1xZcDLL789EhQKEgkn_C2fvo32BxGomwrvOhA9Xw"
